execution_num;num_execs;size_msg;incremental;time
83;100;200100;False;0.11871884500033040577
84;100;200100;False;0.119264216999908800876
85;100;200100;False;0.12064403700014710019
86;100;200100;False;0.124519772999974506766
87;100;200100;False;0.12116894300015700059
88;100;200100;False;0.106710194000242800105
89;100;200100;False;0.12225953300003310209
90;100;200100;False;0.12752237500035321083
91;100;200100;False;0.12029011899994650203
92;100;200100;False;0.11701208300019060038
93;100;200100;False;0.12143559500009350194
94;100;200100;False;0.121163566000177400084
95;100;200100;False;0.12023749999980250236
96;100;200100;False;0.12328549099993320326
97;100;200100;False;0.1259087459998227132
98;100;200100;False;0.11911820599971140178
99;100;200100;False;0.13095030000022231387
0;100;200100;True;0.06438792599965380281
1;100;200100;True;0.0710997230003158065
2;100;200100;True;0.0640504190000683038
3;100;200100;True;0.06609968600014300144
4;100;200100;True;0.06936258299992910381
5;100;200100;True;0.06666421199997760172
6;100;200100;True;0.0635035380000772004
7;100;200100;True;0.06375444900004340054
8;100;200100;True;0.06555690999994100154
9;100;200100;True;0.062353253999845002775
10;100;200100;True;0.068927178000194502805
11;100;200100;True;0.067395113000202400144
12;100;200100;True;0.063894285000060002666
13;100;200100;True;0.07021724900005210657
14;100;200100;True;0.06293043999994550608
15;100;200100;True;0.066596953000043701554
16;100;200100;True;0.0665710240000405018
17;100;200100;True;0.06825957599994560143
18;100;200100;True;0.06361538800001630134
19;100;200100;True;0.06629890799968030102
20;100;200100;True;0.06362762199978530542
21;100;200100;True;0.068595619000006602395
22;100;200100;True;0.064091049999660601455
23;100;200100;True;0.064987436999672201776
24;100;200100;True;0.0678587369998240042
25;100;200100;True;0.0814789559999553048
26;100;200100;True;0.06432927500009100186
27;100;200100;True;0.06429220500012880479
28;100;200100;True;0.06453312599978740238
29;100;200100;True;0.062717299000268900144
30;100;200100;True;0.06801793900012820249
31;100;200100;True;0.064808410999830701194
32;100;200100;True;0.06579009999995830138
33;100;200100;True;0.064386461000140102207
34;100;200100;True;0.062589640000169102785
35;100;200100;True;0.066906979000123101287
36;100;200100;True;0.066536661000100000285
37;100;200100;True;0.065018582999982602044
38;100;200100;True;0.06438604000004480299
39;100;200100;True;0.07156856899973700059
40;100;200100;True;0.06680379199997320272
41;100;200100;True;0.06690526600004870206
42;100;200100;True;0.06484083199984500001
43;100;200100;True;0.065484761000334401615
44;100;200100;True;0.065202429999771702174
45;100;200100;True;0.06987441000001110014
46;100;200100;True;0.06425569800012440047
47;100;200100;True;0.06516838700008520391
48;100;200100;True;0.064559330000065501265
49;100;200100;True;0.070032752999850303444
50;100;200100;True;0.06444696299968200037
51;100;200100;True;0.067790187999889700565
52;100;200100;True;0.066019505999974900656
53;100;200100;True;0.06506442699992440182
54;100;200100;True;0.072126924999793104454
55;100;200100;True;0.06349214300007580136
56;100;200100;True;0.0676396349999777019
57;100;200100;True;0.070918255999913401566
58;100;200100;True;0.072870384999987200536
59;100;200100;True;0.063866289000088602434
60;100;200100;True;0.06644880500016370206
61;100;200100;True;0.063633673999902301555
62;100;200100;True;0.06423131700012130185
63;100;200100;True;0.06812126799968590274
64;100;200100;True;0.06495565500017590199
65;100;200100;True;0.07158291799987630266
66;100;200100;True;0.07486890200016180219
67;100;200100;True;0.06761217199982630377
68;100;200100;True;0.06850317599992170048
69;100;200100;True;0.06915247000006240208
70;100;200100;True;0.06991550100019590375
71;100;200100;True;0.064550183999926902256
72;100;200100;True;0.065903596000225606044
73;100;200100;True;0.067738468999777701196
74;100;200100;True;0.068720331000349604844
75;100;200100;True;0.06277462400021240063
76;100;200100;True;0.06441748099996390253
77;100;200100;True;0.067471739999746205285
78;100;200100;True;0.06473329600021310304
79;100;200100;True;0.074900599000102305314
80;100;200100;True;0.066510736000054401784
81;100;200100;True;0.06351399599998300283
82;100;200100;True;0.06700674600006090165
83;100;200100;True;0.069046912999965501245
84;100;200100;True;0.06451474400000720144
85;100;200100;True;0.066180153999994204006
86;100;200100;True;0.06817394100016820058
87;100;200100;True;0.06615368199982180064
88;100;200100;True;0.069629769999664803404
89;100;200100;True;0.062620745000003502634
90;100;200100;True;0.06543585600002180258
91;100;200100;True;0.06923770800040070228
92;100;200100;True;0.060971657000209102117
93;100;200100;True;0.066029612999955106245
94;100;200100;True;0.06483786799981310078
