execution_num;num_execs;size_msg;incremental;time
6;100;200100;True;0.061802300999261101933
7;100;200100;True;0.065958730001511700625
8;100;200100;True;0.063759091000974502106
9;100;200100;True;0.067277893998834700784
10;100;200100;True;0.061374322000119600762
11;100;200100;True;0.065140882999912705364
12;100;200100;True;0.063784017000216200466
13;100;200100;True;0.073832054999002000306
14;100;200100;True;0.06525340699954540469
15;100;200100;True;0.062448993998259400007
16;100;200100;True;0.061994644000151200025
17;100;200100;True;0.06888251800046410467
18;100;200100;True;0.077669020000030203343
19;100;200100;True;0.075952465000227606384
20;100;200100;True;0.08017635999931370383
21;100;200100;True;0.08661950299938320219
22;100;200100;True;0.07660574900000920173
23;100;200100;True;0.081683610000254702754
24;100;200100;True;0.07904471100118820592
25;100;200100;True;0.07266208400142200319
26;100;200100;True;0.09190204200058360584
27;100;200100;True;0.096311987999797302185
28;100;200100;True;0.068887015000654902575
29;100;200100;True;0.07915294500162410596
30;100;200100;True;0.06625422900106030244
31;100;200100;True;0.06579169299948260663
32;100;200100;True;0.06713571500040410589
33;100;200100;True;0.06548325000039760535
34;100;200100;True;0.066793777999919201616
35;100;200100;True;0.065589800000452502804
36;100;200100;True;0.0673072179997687009
37;100;200100;True;0.061206925000078502008
38;100;200100;True;0.07034830900010970167
39;100;200100;True;0.062948036000307100446
40;100;200100;True;0.059882869998546001122
41;100;200100;True;0.06459572299900150083
42;100;200100;True;0.064396886000395101024
43;100;200100;True;0.06551646200023220068
44;100;200100;True;0.06614494099994740195
45;100;200100;True;0.06280364399935910169
46;100;200100;True;0.06662775299992060307
47;100;200100;True;0.064192940999418801606
48;100;200100;True;0.05988198900013230047
49;100;200100;True;0.06866765099948660134
50;100;200100;True;0.076746075001210500854
51;100;200100;True;0.076648267999189501065
52;100;200100;True;0.06486914800007050064
53;100;200100;True;0.06720802099880510139
54;100;200100;True;0.06985363199964900183
55;100;200100;True;0.079312236999612401034
56;100;200100;True;0.08319896600005440013
57;100;200100;True;0.067781925999952100104
58;100;200100;True;0.066592295999726006106
59;100;200100;True;0.08469731700097320182
60;100;200100;True;0.06995464299870940428
61;100;200100;True;0.07205544499993260521
62;100;200100;True;0.08271566199982770262
63;100;200100;True;0.06745430599949030215
64;100;200100;True;0.09624520100078350071
65;100;200100;True;0.06564334199902040201
66;100;200100;True;0.0655186559997673057
67;100;200100;True;0.07017199400070230075
68;100;200100;True;0.06628389300021800268
69;100;200100;True;0.059704572999180402504
70;100;200100;True;0.059531345999857800122
71;100;200100;True;0.06140224299997480012
72;100;200100;True;0.06773292300022140666
73;100;200100;True;0.061861632000727501124
74;100;200100;True;0.063786991999222400485
75;100;200100;True;0.06328561299960690223
76;100;200100;True;0.07039811000140600017
77;100;200100;True;0.06711930300116360215
78;100;200100;True;0.064994254998964606784
79;100;200100;True;0.062481733999447702788
80;100;200100;True;0.06242729100085830235
81;100;200100;True;0.06841854800040890472
82;100;200100;True;0.0639103839985181027
83;100;200100;True;0.07234418100051680234
84;100;200100;True;0.06366702499872180232
85;100;200100;True;0.06330439999874210022
86;100;200100;True;0.07068655699913480028
87;100;200100;True;0.066708626000036005954
88;100;200100;True;0.078120661999491802785
89;100;200100;True;0.062278919000164002784
90;100;200100;True;0.06722051200085840672
91;100;200100;True;0.0646377100001700039
92;100;200100;True;0.07372791799934930168
93;100;200100;True;0.0693045940006413036
94;100;200100;True;0.070756939001512100806
95;100;200100;True;0.08188137300021450238
96;100;200100;True;0.07558284399965480016
97;100;200100;True;0.06483016299898730628
98;100;200100;True;0.0759692740011814055
99;100;200100;True;0.08039180699961430421
0;100;300100;False;0.19451954500073040388
1;100;300100;False;0.17355231300098231118
2;100;300100;False;0.20407249699928781128
3;100;300100;False;0.2161380479992658088
4;100;300100;False;0.19018354699983300304
5;100;300100;False;0.17624777800119770244
6;100;300100;False;0.18587701499927780646
7;100;300100;False;0.17861098499997740685
8;100;300100;False;0.18465305799873010795
9;100;300100;False;0.1710792360008779045
10;100;300100;False;0.18253745000038171242
11;100;300100;False;0.17994919500051750894
12;100;300100;False;0.18205352400036631244
13;100;300100;False;0.18111842600046640372
14;100;300100;False;0.18810648700127780009
15;100;300100;False;0.18636112700005461051
16;100;300100;False;0.19672309899942760913
17;100;300100;False;0.18261689999962971154
18;100;300100;False;0.1781014309999590095
19;100;300100;False;0.18799527599912810305
20;100;300100;False;0.15709137799967720639
21;100;300100;False;0.1817456709995894093
22;100;300100;False;0.16627170399988230876
23;100;300100;False;0.19110873200042960418
24;100;300100;False;0.17757820000042551234
25;100;300100;False;0.18022529699919670465
26;100;300100;False;0.18585761499889480453
27;100;300100;False;0.17036253800142731052
28;100;300100;False;0.17577397899913191348
29;100;300100;False;0.18271121600082540493
30;100;300100;False;0.18502129199987391028
31;100;300100;False;0.17341547999967560356
32;100;300100;False;0.17742429899953990335
33;100;300100;False;0.17691281999941560477
34;100;300100;False;0.1591305920010198105
35;100;300100;False;0.17719466499875111132
36;100;300100;False;0.17446071499944071359
37;100;300100;False;0.17829018500015081372
38;100;300100;False;0.21310702300070261117
39;100;300100;False;0.17968028299947030879
40;100;300100;False;0.18106767700010090172
41;100;300100;False;0.2168135080009959137
42;100;300100;False;0.1749025799999799069
43;100;300100;False;0.17212177200053691006
44;100;300100;False;0.17536781799935841075
45;100;300100;False;0.17554544399899890683
46;100;300100;False;0.17292691399961740428
47;100;300100;False;0.17387114000121070556
48;100;300100;False;0.17223244100023291092
49;100;300100;False;0.1813560200007486023
50;100;300100;False;0.1698853929992764078
51;100;300100;False;0.17959259499912150204
52;100;300100;False;0.17037825499937750418
53;100;300100;False;0.17234341999937891066
54;100;300100;False;0.1792338560007920023
55;100;300100;False;0.15665163199992090948
56;100;300100;False;0.18234962799942860956
57;100;300100;False;0.1806675970001379028
58;100;300100;False;0.1781261220003216017
59;100;300100;False;0.17703717299991680867
60;100;300100;False;0.16956716999993651229
61;100;300100;False;0.17410716300037160087
62;100;300100;False;0.17689276000055520477
63;100;300100;False;0.17862945199885871261
64;100;300100;False;0.17388440200011240355
65;100;300100;False;0.17831604999992120564
66;100;300100;False;0.17883726599939100965
67;100;300100;False;0.1825773880009363137
68;100;300100;False;0.18072910200135081094
69;100;300100;False;0.17903613099952050969
70;100;300100;False;0.17657404599958670399
71;100;300100;False;0.17657505799979830718
72;100;300100;False;0.18010990999937340207
73;100;300100;False;0.16195573799996040854
74;100;300100;False;0.178343420000601105
75;100;300100;False;0.17659205999916591234
76;100;300100;False;0.18288796200067730657
77;100;300100;False;0.18131155199989720805
78;100;300100;False;0.17643538300035280231
79;100;300100;False;0.18335898399891420452
80;100;300100;False;0.18272520500067890303
81;100;300100;False;0.17892694299916900302
82;100;300100;False;0.18441895599971730446
83;100;300100;False;0.18140446800134660266
84;100;300100;False;0.1793414669991761079
85;100;300100;False;0.1806532370010245081
86;100;300100;False;0.16188875899933910518
87;100;300100;False;0.17998261799948520046
88;100;300100;False;0.1772764529996493088
89;100;300100;False;0.18106274999991001096
90;100;300100;False;0.177623236999352202
91;100;300100;False;0.18116418200042960773
92;100;300100;False;0.1747517080002579104
93;100;300100;False;0.18045306699968910458
94;100;300100;False;0.17869320899990270846
95;100;300100;False;0.17356236900013741198
96;100;300100;False;0.17387445900021700207
97;100;300100;False;0.18202918700080761294
98;100;300100;False;0.17952572200010760706
99;100;300100;False;0.17877256999963700435
0;100;300100;True;0.09622880099959710276
1;100;300100;True;0.10063290700054490501
2;100;300100;True;0.09448807899934730248
3;100;300100;True;0.08257366500038160195
4;100;300100;True;0.090455544999713102805
5;100;300100;True;0.098703589999786303655
6;100;300100;True;0.09298974699959210166
7;100;300100;True;0.090511932001390904556
8;100;300100;True;0.08742304099905590098
9;100;300100;True;0.09479536999970150646
10;100;300100;True;0.08828288899894680408
11;100;300100;True;0.09370648099866230041
12;100;300100;True;0.095229260999985701486
13;100;300100;True;0.0924835589994471019
14;100;300100;True;0.10790278199965540329
15;100;300100;True;0.096056835000126600255
16;100;300100;True;0.09640301000035800261
17;100;300100;True;0.09503427100025860219
18;100;300100;True;0.09912415299913840405
19;100;300100;True;0.09357399100008470527
20;100;300100;True;0.09062640800038930522
21;100;300100;True;0.09493215799921010667
22;100;300100;True;0.106364532999577904304
23;100;300100;True;0.09247111599870540266
24;100;300100;True;0.09932043400112880449
25;100;300100;True;0.09152614800041170007
26;100;300100;True;0.09500738099995920116
27;100;300100;True;0.092509768999661901034
28;100;300100;True;0.10713445700093850166
29;100;300100;True;0.09386661400094430119
30;100;300100;True;0.09421215699876470118
31;100;300100;True;0.09605378900050690061
32;100;300100;True;0.09669807600039340145
33;100;300100;True;0.08879181000156670389
34;100;300100;True;0.08791877700059540224
35;100;300100;True;0.0961428279988466028
36;100;300100;True;0.10253360699971370007
